run	l_neg[m]	l_sep[m]	l_pos[m]	Rp_neg[m]	Rp_pos[m]	epsilon_f_neg[1]	epsilon_f_pos[1]	epsilon_neg[1]	epsilon_sep[1]	epsilon_pos[1]	Cdl_neg[uF/cm^2]	Cdl_pos[uF/cm^2]	c0[mol/m^3]	D[m^2/s]	Ds_neg[m^2/s]	Ds_pos[m^2/s]	i0_neg[A/m^2]	i0_pos[A/m^2]	tP[1]	aa_neg[1]	aa_pos[1]	kappa_0[S/m]	sigma_neg[S/m]	sigma_pos[S/m]	dUdcp_neg[V*cm^3/mol]	dUdcp_pos[V*cm^3/mol]	d2Udcp2_neg[V*cm^6/mol^2]	d2Udcp2_pos[V*cm^6/mol^2]	d3Udcp3_neg[V*cm^9/mol^3]	d3Udcp3_pos[V*cm^9/mol^3]	100000.0_real	100000.0_imag	46415.89_real	46415.89_imag	21544.35_real	21544.35_imag	10000.0_real	10000.0_imag	4641.589_real	4641.589_imag	2154.435_real	2154.435_imag	1000.0_real	1000.0_imag	464.1589_real	464.1589_imag	215.4435_real	215.4435_imag	100.0_real	100.0_imag	46.41589_real	46.41589_imag	21.54435_real	21.54435_imag	10.0_real	10.0_imag	4.641589_real	4.641589_imag	2.154435_real	2.154435_imag	1.0_real	1.0_imag	0.4641589_real	0.4641589_imag	0.2154435_real	0.2154435_imag	0.1_real	0.1_imag	0.04641589_real	0.04641589_imag	0.02154435_real	0.02154435_imag	0.01_real	0.01_imag	0.004641589_real	0.004641589_imag	0.002154435_real	0.002154435_imag	0.001_real	0.001_imag
625	0.0004611108398437499	8.046874999999999e-06	0.00098996337890625	1.2430419921875004e-05	1.40498046875e-05	0.11630859375	0.04400390625	0.338720703125	0.4947998046875	0.213916015625	20.48095703125	55.09228515625	4174.560546875	9.637451171875e-10	2.0697503692764048e-17	4.202765477949538e-16	13.06982421875	11.708354470920332	0.5475537109375	0.30107421875	0.57177734375	6.746337890625	352.2521051301434	8.3798828125	-0.09777647473167088	-3.9774925512022072	4.455800944859081	803.1287193190732	-34.48241356407713	-1939.08861393848	0.0004664347	-4.304875e-05	0.0004867536	-6.329938e-05	0.0005168246	-9.27587e-05	0.0005615836	-0.0001353216	0.0006290407	-0.00019568180000000001	0.0007327771	-0.00027721150000000003	0.0008943416	-0.00037314410000000004	0.001130605	-0.0004471623	0.0014120579999999999	-0.0004413361	0.0016520570000000002	-0.0003294868	0.001768651	-0.00018538759999999998	0.001802561	-9.213884e-05	0.001810476	-4.6815749999999996e-05	0.0018122910000000002	-2.9456779999999998e-05	0.001813045	-3.02007e-05	0.0018148510000000001	-4.948611e-05	0.0018226079999999999	-9.828259e-05	0.0018551420000000002	-0.00019866880000000002	0.001964825	-0.00036209940000000003	0.00219999	-0.000532137	0.002507176	-0.0006515819	0.002831915	-0.0007690346	0.003205083	-0.0009488859	0.003690026	-0.0011926810000000001	0.004302462	-0.001482684
626	0.0004611108398437499	8.046874999999999e-06	0.00098996337890625	1.2430419921875004e-05	1.40498046875e-05	0.11630859375	0.04400390625	0.338720703125	0.4947998046875	0.213916015625	20.48095703125	55.09228515625	4174.560546875	9.637451171875e-10	2.0697503692764048e-17	4.202765477949538e-16	4.34912109375	48.328259429706364	0.5475537109375	0.30107421875	0.57177734375	6.746337890625	352.2521051301434	8.3798828125	-0.09777647473167088	-3.9774925512022072	4.455800944859081	803.1287193190732	-5394.281343882097	-0.18538150612669585	0.000466463	-4.302114e-05	0.0004868415	-6.321066999999999e-05	0.0005170968	-9.247295e-05	0.0005624121	-0.0001343902	0.0006314353	-0.0001925765	0.000738698	-0.0002666463	0.0009020919	-0.0003393033	0.001113056	-0.00036890949999999995	0.001326124	-0.0003378664	0.0014986210000000001	-0.0002461416	0.001582334	-0.0001385558	0.001606737	-7.082871999999999e-05	0.001612509	-4.037625e-05	0.001614165	-3.415951e-05	0.001616281	-4.8814890000000005e-05	0.001624434	-9.211276e-05	0.0016560420000000001	-0.000180864	0.0017499689999999999	-0.00032366	0.001948815	-0.0004954763	0.002256625	-0.0006372593	0.00260688	-0.0007226505	0.00295655	-0.0008109347	0.0033397440000000004	-0.0009657114	0.003822336	-0.001193566	0.004429777	-0.0014762039999999998
627	0.0004611108398437499	8.046874999999999e-06	0.00098996337890625	1.2430419921875004e-05	1.40498046875e-05	0.11630859375	0.04400390625	0.338720703125	0.4947998046875	0.213916015625	20.48095703125	55.09228515625	4174.560546875	9.637451171875e-10	2.0697503692764048e-17	4.202765477949538e-16	13.06982421875	11.708354470920332	0.5475537109375	0.30107421875	0.57177734375	4.879345703125	44.709011482869656	26.0263671875	-0.09777647473167088	-3.9774925512022072	4.455800944859081	803.1287193190732	-5394.281343882097	-0.18538150612669585	0.0003199658	-5.027121e-05	0.0003437152	-7.401976e-05	0.00037889	-0.0001085354	0.00043126089999999997	-0.0001583875	0.0005101907	-0.0002290892	0.0006315512	-0.0003246443	0.0008205596000000001	-0.0004373128	0.001097285	-0.0005249455	0.0014281379999999998	-0.0005193734	0.001711281	-0.0003883819	0.00184903	-0.0002186524	0.0018891070000000001	-0.0001086922	0.0018984639999999999	-5.523894e-05	0.00190061	-3.4777800000000004e-05	0.001901504	-3.568795e-05	0.001903648	-5.8503249999999996e-05	0.001912842	-0.000116191	0.001951349	-0.0002348307	0.002081106	-0.0004279094	0.00235928	-0.0006285191	0.002722504	-0.0007686596000000001	0.003105913	-0.0009053939	0.003545227	-0.001114669	0.0041147679999999996	-0.0013985620000000001	0.004832895	-0.0017358879999999999
628	0.0004611108398437499	8.046874999999999e-06	0.00098996337890625	1.2430419921875004e-05	1.40498046875e-05	0.11994140625	0.06533203124999999	0.412255859375	0.7659423828125	0.205126953125	53.73876953125	23.67138671875	2710.302734375	1.526025390625e-10	6.0633807937877625e-12	1.4508452551555402e-14	4.34912109375	48.328259429706364	0.4511181640625001	0.70478515625	0.34033203125	4.879345703125	44.709011482869656	26.0263671875	-0.019369097040245937	-65.23086311298825	-19921.241770974364	1.0637889351365597	34.48241356407713	-1939.08861393848	0.00040138980000000004	-5.802626e-05	0.0004294093	-8.489593e-05	0.0004716869	-0.0001229933	0.0005367716	-0.000174626	0.0006387833	-0.0002358548	0.0007898621	-0.0002810453	0.0009560253999999999	-0.00026888709999999997	0.001074352	-0.00023132419999999997	0.001168075	-0.0002255137	0.0012830580000000001	-0.0002390197	0.0014122989999999999	-0.0002262535	0.0014989279999999998	-0.0002002198	0.001555991	-0.0002342146	0.00166078	-0.0003474577	0.0018716289999999999	-0.0004855618	0.002159035	-0.0005772243	0.002455707	-0.0006375143	0.002756803	-0.0007254749	0.003106863	-0.0008732546	0.003543515	-0.001075472	0.004085748	-0.0013328889999999999	0.00475567	-0.00166046	0.005584115	-0.002084384	0.006612834000000001	-0.002645846	0.007897689	-0.003410723
629	0.0006925561523437499	9.453125e-06	0.00057567626953125	1.1687744140625e-05	5.997070312499998e-06	0.11630859375	0.04400390625	0.338720703125	0.4947998046875	0.213916015625	53.73876953125	23.67138671875	2710.302734375	1.526025390625e-10	6.0633807937877625e-12	1.4508452551555402e-14	4.34912109375	48.328259429706364	0.5475537109375	0.30107421875	0.57177734375	4.879345703125	44.709011482869656	26.0263671875	-0.019369097040245937	-65.23086311298825	19921.241770974364	1.0637889351365597	-34.48241356407713	-1939.08861393848	0.0003211608	-4.19074e-05	0.0003412814	-6.129531e-05	0.0003714897	-8.896219e-05	0.00041764	-0.0001270067	0.00048927	-0.000174111	0.0005952497	-0.0002164686	0.00071801	-0.00023173279999999998	0.0008255725	-0.00024117840000000001	0.0009408983999999999	-0.0002773345	0.001101458	-0.0003192108	0.0012901	-0.00030924	0.0014300860000000001	-0.0002612366	0.001536187	-0.00024192700000000002	0.001644997	-0.0002407771	0.0017527060000000001	-0.0002507851	0.0018649270000000002	-0.0002834488	0.002000375	-0.0003431849	0.002171775	-0.0004252367	0.002386333	-0.0005298465	0.002652942	-0.0006627858999999999	0.002983816	-0.0008344922	0.003395424	-0.00106175	0.0039095959999999996	-0.001371837	0.004554774	-0.001810323	0.0053355	-0.00246179
630	0.0006925561523437499	9.453125e-06	0.00057567626953125	1.1687744140625e-05	5.997070312499998e-06	0.11994140625	0.06533203124999999	0.412255859375	0.7659423828125	0.205126953125	20.48095703125	55.09228515625	2710.302734375	1.526025390625e-10	6.0633807937877625e-12	1.4508452551555402e-14	4.34912109375	48.328259429706364	0.4511181640625001	0.70478515625	0.34033203125	4.879345703125	44.709011482869656	26.0263671875	-0.019369097040245937	-65.23086311298825	-19921.241770974364	1.0637889351365597	34.48241356407713	-1939.08861393848	0.00042330199999999997	-3.483389e-05	0.0004398185	-5.124821e-05	0.0004643722	-7.501244000000001e-05	0.0005011837999999999	-0.00010901360000000001	0.0005573048000000001	-0.0001561084	0.0006445233	-0.0002157097	0.0007766931	-0.0002731507	0.0009442133000000001	-0.0002956356	0.0011095410000000001	-0.00027497919999999997	0.001243384	-0.0002178855	0.0013155460000000001	-0.0001656486	0.001364873	-0.0001669744	0.001445229	-0.00020425650000000003	0.0015564560000000001	-0.0002361585	0.001673669	-0.000263134	0.0017972329999999999	-0.000306399	0.001946485	-0.0003756032	0.002135324	-0.0004678411	0.002371804	-0.0005845442	0.00266594	-0.0007327694999999999	0.0030315240000000003	-0.0009245722	0.003487219	-0.001179044	0.004057914	-0.001526964	0.0047762559999999996	-0.0020193470000000003	0.005649564	-0.002750129
631	0.0006925561523437499	9.453125e-06	0.00057567626953125	1.1687744140625e-05	5.997070312499998e-06	0.11994140625	0.06533203124999999	0.412255859375	0.7659423828125	0.205126953125	53.73876953125	23.67138671875	4174.560546875	1.526025390625e-10	6.0633807937877625e-12	1.4508452551555402e-14	4.34912109375	48.328259429706364	0.4511181640625001	0.70478515625	0.34033203125	4.879345703125	44.709011482869656	26.0263671875	-0.019369097040245937	-65.23086311298825	-19921.241770974364	1.0637889351365597	34.48241356407713	-1939.08861393848	0.0004293115	-4.072762e-05	0.00044892699999999995	-5.956575e-05	0.0004784643	-8.635348e-05	0.0005238015	-0.0001228717	0.0005945768	-0.0001669316	0.0006992425	-0.00020237349999999998	0.0008164504	-0.000203442	0.0009075509	-0.00019249970000000002	0.000991594	-0.000206773	0.001102928	-0.0002344082	0.001234833	-0.0002363443	0.00134189	-0.0002229953	0.0014429520000000002	-0.0002333631	0.0015586060000000001	-0.0002489569	0.0016759420000000001	-0.0002679842	0.001798869	-0.0003075152	0.001947409	-0.0003746295	0.002135382	-0.000465095	0.0023706120000000002	-0.0005795237999999999	0.0026627359999999997	-0.000724189	0.003024893	-0.0009101385000000001	0.0034746079999999997	-0.001155052	0.004034866	-0.001487786	0.0047353609999999996	-0.001956886	0.005578885	-0.002653286
632	0.0006925561523437499	9.453125e-06	0.00057567626953125	1.1687744140625e-05	5.997070312499998e-06	0.11994140625	0.06533203124999999	0.412255859375	0.7659423828125	0.205126953125	53.73876953125	23.67138671875	2710.302734375	9.637451171875e-10	2.0697503692764048e-17	4.202765477949538e-16	4.34912109375	48.328259429706364	0.4511181640625001	0.70478515625	0.34033203125	4.879345703125	44.709011482869656	26.0263671875	-0.019369097040245937	-65.23086311298825	-19921.241770974364	1.0637889351365597	34.48241356407713	-1939.08861393848	0.0004293117	-4.072778e-05	0.0004489272	-5.956598000000001e-05	0.0004784647	-8.635382e-05	0.000523802	-0.00012287219999999999	0.0005945775	-0.0001669323	0.0006992433	-0.0002023738	0.0008164461	-0.0002034366	0.0009075018	-0.0001924776	0.0009913161	-0.0002067309	0.0011015999999999999	-0.00023446220000000002	0.001229016	-0.0002378375	0.001321114	-0.0002361793	0.00139817	-0.0003011147	0.001525556	-0.00044999330000000003	0.001749093	-0.0006763711	0.0021175	-0.0009740719000000001	0.00269136	-0.001297217	0.0034544709999999998	-0.0015303410000000002	0.0042583379999999995	-0.001656039	0.005043842	-0.0018096020000000002	0.005895981999999999	-0.002104925	0.006933564000000001	-0.002548235	0.008215029	-0.0031237490000000003	0.009790294	-0.0038515359999999996	0.01172497	-0.004776398
633	0.0006925561523437499	9.453125e-06	0.00057567626953125	1.1687744140625e-05	5.997070312499998e-06	0.11994140625	0.06533203124999999	0.412255859375	0.7659423828125	0.205126953125	53.73876953125	23.67138671875	2710.302734375	1.526025390625e-10	6.0633807937877625e-12	1.4508452551555402e-14	4.34912109375	48.328259429706364	0.4511181640625001	0.70478515625	0.34033203125	4.879345703125	44.709011482869656	26.0263671875	-0.09777647473167088	-3.9774925512022072	-19921.241770974364	1.0637889351365597	34.48241356407713	-1939.08861393848	0.0004293117	-4.07278e-05	0.0004489274	-5.956616e-05	0.000478466	-8.635498e-05	0.0005238120999999999	-0.000122879	0.0005946512	-0.0001669621	0.0006997	-0.0002023664	0.0008180336	-0.00020240759999999998	0.0009101327	-0.0001878501	0.0009941845	-0.0001947428	0.001103799	-0.0002075921	0.001227764	-0.0001799487	0.001305454	-0.00011569899999999999	0.0013349770000000002	-6.858380999999999e-05	0.001349434	-4.72132e-05	0.001361693	-4.129894e-05	0.00137526	-4.621429e-05	0.001393924	-6.142958000000001e-05	0.0014220429999999998	-8.717029e-05	0.0014642129999999998	-0.00012481110000000002	0.001525971	-0.0001768658	0.001614045	-0.0002471899	0.0017370170000000002	-0.00034165620000000004	0.001906119	-0.0004686368	0.0021347420000000002	-0.0006397458	0.002426718	-0.0008748550999999999
634	0.0006925561523437499	9.453125e-06	0.00057567626953125	1.1687744140625e-05	5.997070312499998e-06	0.11994140625	0.06533203124999999	0.412255859375	0.7659423828125	0.205126953125	53.73876953125	23.67138671875	2710.302734375	1.526025390625e-10	6.0633807937877625e-12	1.4508452551555402e-14	4.34912109375	48.328259429706364	0.4511181640625001	0.70478515625	0.34033203125	4.879345703125	44.709011482869656	26.0263671875	-0.019369097040245937	-65.23086311298825	-4.455800944859081	803.1287193190732	34.48241356407713	-1939.08861393848	0.0004293117	-4.072778e-05	0.0004489272	-5.956598000000001e-05	0.0004784646	-8.635382e-05	0.000523802	-0.00012287219999999999	0.0005945775	-0.0001669324	0.0006992433	-0.00020237490000000002	0.0008164514	-0.0002034446	0.0009075521000000001	-0.0001925049	0.0009915956	-0.00020678380000000002	0.0011029310000000001	-0.0002344309	0.0012348419999999999	-0.0002363908	0.001341916	-0.0002230834	0.001443008	-0.0002335169	0.0015587079999999998	-0.0002492275	0.001676124	-0.0002684751	0.00179921	-0.0003084071	0.001948058	-0.000376221	0.002136595	-0.0004678908	0.002372844	-0.0005843831	0.002666799	-0.0007325516	0.003032242	-0.0009243614999999999	0.0034878279999999997	-0.001178865	0.0040584390000000005	-0.0015268279999999998	0.0047767190000000005	-0.002019258	0.005649978000000001	-0.002750102
635	0.0006925561523437499	9.453125e-06	0.00057567626953125	1.1687744140625e-05	5.997070312499998e-06	0.11994140625	0.06533203124999999	0.412255859375	0.7659423828125	0.205126953125	53.73876953125	23.67138671875	2710.302734375	1.526025390625e-10	6.0633807937877625e-12	1.4508452551555402e-14	4.34912109375	48.328259429706364	0.4511181640625001	0.70478515625	0.34033203125	4.879345703125	44.709011482869656	26.0263671875	-0.019369097040245937	-65.23086311298825	-19921.241770974364	1.0637889351365597	5394.281343882097	-0.18538150612669585	0.0004293117	-4.072778e-05	0.0004489272	-5.956598000000001e-05	0.0004784646	-8.635382e-05	0.000523802	-0.00012287219999999999	0.0005945775	-0.0001669324	0.0006992433	-0.00020237490000000002	0.0008164514	-0.0002034446	0.0009075521000000001	-0.0001925049	0.0009915956	-0.00020678380000000002	0.0011029310000000001	-0.0002344309	0.0012348419999999999	-0.0002363908	0.001341916	-0.0002230834	0.001443008	-0.0002335169	0.0015587079999999998	-0.0002492275	0.001676124	-0.0002684751	0.00179921	-0.0003084071	0.001948058	-0.000376221	0.002136595	-0.0004678908	0.002372844	-0.0005843831	0.002666799	-0.0007325516	0.003032242	-0.0009243614999999999	0.0034878279999999997	-0.001178865	0.0040584390000000005	-0.0015268279999999998	0.0047767190000000005	-0.002019258	0.005649978000000001	-0.002750102
636	0.0006925561523437499	9.453125e-06	0.00057567626953125	1.1687744140625e-05	5.997070312499998e-06	0.11994140625	0.06533203124999999	0.412255859375	0.7659423828125	0.205126953125	53.73876953125	23.67138671875	2710.302734375	1.526025390625e-10	6.0633807937877625e-12	1.4508452551555402e-14	13.06982421875	11.708354470920332	0.4511181640625001	0.70478515625	0.34033203125	4.879345703125	44.709011482869656	26.0263671875	-0.019369097040245937	-65.23086311298825	-19921.241770974364	1.0637889351365597	34.48241356407713	-1939.08861393848	0.0004291608	-4.0880759999999994e-05	0.0004484586	-6.005763000000001e-05	0.0004770345	-8.795299999999999e-05	0.0005196423000000001	-0.0001281898	0.0005840851000000001	-0.00018499549999999998	0.0006838581	-0.0002608082	0.0008409962	-0.0003462397	0.001070666	-0.00039464370000000004	0.001310943	-0.00033908260000000003	0.0014562000000000002	-0.00022162400000000002	0.001511121	-0.00013714290000000002	0.0015366179999999998	-0.00011305129999999999	0.0015768470000000001	-0.0001321658	0.001644485	-0.0001624662	0.00172532	-0.00019377849999999998	0.001816355	-0.0002397729	0.0019329629999999998	-0.0003110819	0.002089953	-0.00040723589999999997	0.002297205	-0.0005296734	0.002565625	-0.0006847397	0.0029093170000000002	-0.0008838877	0.003346985	-0.001145775	0.003903321	-0.0015008789999999999	0.004610611	-0.002000312	0.005476385	-0.002738157
637	0.0006925561523437499	9.453125e-06	0.00057567626953125	1.1687744140625e-05	5.997070312499998e-06	0.11994140625	0.06533203124999999	0.412255859375	0.7659423828125	0.205126953125	53.73876953125	23.67138671875	2710.302734375	1.526025390625e-10	6.0633807937877625e-12	1.4508452551555402e-14	4.34912109375	48.328259429706364	0.4511181640625001	0.70478515625	0.34033203125	6.746337890625	352.2521051301434	8.3798828125	-0.019369097040245937	-65.23086311298825	-19921.241770974364	1.0637889351365597	34.48241356407713	-1939.08861393848	0.0003220934	-3.509798e-05	0.00033898410000000005	-5.129493e-05	0.0003643925	-7.434609e-05	0.0004033504	-0.0001058169	0.00046410339999999997	-0.0001439434	0.0005539474	-0.00017517830000000003	0.0006550712	-0.0001778862	0.0007352049	-0.0001710901	0.0008111674	-0.0001860916	0.0009127845	-0.0002115781	0.001032973	-0.0002117554	0.0011288819999999999	-0.0001959679	0.001216129	-0.00020115060000000003	0.0013143879999999999	-0.0002124943	0.001413765	-0.0002278479	0.001517863	-0.0002612016	0.001643729	-0.0003183929	0.0018031570000000001	-0.0003959228	0.002002939	-0.0004946118	0.002251547	-0.0006203526	0.002560681	-0.0007834988	0.002946242	-0.001000641	0.003429615	-0.001298689	0.004039264	-0.001722262	0.004783364	-0.002352971
638	0.0006925561523437499	9.453125e-06	0.00057567626953125	1.1687744140625e-05	5.997070312499998e-06	0.11994140625	0.06533203124999999	0.412255859375	0.7659423828125	0.205126953125	53.73876953125	23.67138671875	2710.302734375	1.526025390625e-10	6.0633807937877625e-12	1.4508452551555402e-14	4.34912109375	48.328259429706364	0.4511181640625001	0.70478515625	0.34033203125	4.879345703125	44.709011482869656	26.0263671875	-0.019369097040245937	-65.23086311298825	-19921.241770974364	1.0637889351365597	34.48241356407713	-1939.08861393848	0.0004293117	-4.072778e-05	0.0004489272	-5.956598000000001e-05	0.0004784646	-8.635382e-05	0.000523802	-0.00012287219999999999	0.0005945775	-0.0001669324	0.0006992433	-0.00020237490000000002	0.0008164514	-0.0002034446	0.0009075521000000001	-0.0001925049	0.0009915956	-0.00020678380000000002	0.0011029310000000001	-0.0002344309	0.0012348419999999999	-0.0002363908	0.001341916	-0.0002230834	0.001443008	-0.0002335169	0.0015587079999999998	-0.0002492275	0.001676124	-0.0002684751	0.00179921	-0.0003084071	0.001948058	-0.000376221	0.002136595	-0.0004678908	0.002372844	-0.0005843831	0.002666799	-0.0007325516	0.003032242	-0.0009243614999999999	0.0034878279999999997	-0.001178865	0.0040584390000000005	-0.0015268279999999998	0.0047767190000000005	-0.002019258	0.005649978000000001	-0.002750102
639	0.0010536108398437498	2.4046875e-05	0.0003974633789062498	2.680419921875e-06	7.049804687499999e-06	0.05630859375	0.10400390625	0.488720703125	0.7197998046875	0.363916015625	69.98095703125	5.59228515625	1724.560546875	4.687451171875e-10	6.54512535488803e-13	1.3290311381846704e-12	3.56982421875	165.581136858472	0.9425537109375	0.60107421875	0.27177734375	2.7963378906250003	30.505927157925097	21.3798828125	-9.777647473167091	-0.039774925512022066	-14090.479786085025	-0.25397160073423464	1.7058215386421418	586.2277954328179	0.001016599	-3.396384e-05	0.001037907	-4.3274309999999994e-05	0.001066107	-4.508072e-05	0.001089368	-3.622953e-05	0.001101901	-2.847103e-05	0.001110906	-2.8108330000000002e-05	0.001121829	-3.444008e-05	0.00113786	-4.660124e-05	0.001162721	-6.393453e-05	0.001201979	-8.275760000000001e-05	0.001257958	-8.932651e-05	0.001310195	-6.830591e-05	0.00133479	-3.817655e-05	0.001341803	-1.8817520000000002e-05	0.001343555	-9.200269999999999e-06	0.001344125	-4.85351e-06	0.001344506	-3.1642709999999998e-06	0.0013448929999999998	-2.9575639999999997e-06	0.0013451829999999998	-4.11795e-06	0.001345415	-7.580838e-06	0.0013458729999999998	-1.5563420000000002e-05	0.001347519	-3.2840949999999996e-05	0.00135416	-6.867259e-05	0.001377547	-0.0001360882	0.001437312	-0.0002445859
640	0.00010005615234375	2.545312500000001e-05	0.00116817626953125	1.9377441406250003e-06	1.29970703125e-05	0.05630859375	0.10400390625	0.488720703125	0.7197998046875	0.363916015625	69.98095703125	5.59228515625	1724.560546875	4.687451171875e-10	6.54512535488803e-13	1.3290311381846704e-12	3.56982421875	165.581136858472	0.9425537109375	0.60107421875	0.27177734375	2.7963378906250003	30.505927157925097	21.3798828125	-9.777647473167091	-0.039774925512022066	-14090.479786085025	-0.25397160073423464	1.7058215386421418	586.2277954328179	0.0008181272	-4.454041e-05	0.0008463212	-5.644499e-05	0.0008835325	-5.781513000000001e-05	0.0009135349	-4.4197190000000004e-05	0.0009282142999999999	-3.129761e-05	0.0009369478	-2.7330879999999998e-05	0.0009465055999999999	-3.0911420000000005e-05	0.0009602149	-4.0413140000000004e-05	0.000981476	-5.454130999999999e-05	0.0010137310000000001	-7.01681e-05	0.001059978	-7.865470999999999e-05	0.001108529	-6.502578000000001e-05	0.0011348880000000001	-3.8094390000000005e-05	0.001142898	-1.90534e-05	0.001144917	-9.368709e-06	0.001145547	-4.989975e-06	0.00114591	-3.3341219999999997e-06	0.0011461519999999999	-3.377533e-06	0.00114632	-5.305265000000001e-06	0.001146549	-1.0350919999999999e-05	0.001147089	-2.1543089999999996e-05	0.001148807	-4.546609e-05	0.001154763	-9.465606e-05	0.001168639	-0.00018956310000000002	0.00118275	-0.0003784997
641	0.0010536108398437498	2.4046875e-05	0.0003974633789062498	2.680419921875e-06	7.049804687499999e-06	0.05994140625	0.00533203125	0.262255859375	0.5409423828125	0.355126953125	69.98095703125	5.59228515625	1724.560546875	4.687451171875e-10	6.54512535488803e-13	1.3290311381846704e-12	3.56982421875	165.581136858472	0.8461181640625	0.40478515625	0.64033203125	2.7963378906250003	30.505927157925097	21.3798828125	-9.777647473167091	-0.039774925512022066	14090.479786085025	-0.25397160073423464	-1.7058215386421418	586.2277954328179	0.00042191559999999996	-3.995307e-05	0.0004460921	-5.290352e-05	0.00047875639999999997	-6.001174e-05	0.0005090626999999999	-5.8988180000000004e-05	0.0005324804	-6.245624e-05	0.0005578131	-7.812936e-05	0.0005931592	-0.00010736030000000001	0.0006462576999999999	-0.0001515695	0.0007288361	-0.00021089860000000001	0.0008592572000000001	-0.0002742223	0.0010452089999999999	-0.0002964083	0.001218726	-0.00022675360000000002	0.001300421	-0.000126756	0.00132371	-6.250871999999999e-05	0.0013295260000000001	-3.063351e-05	0.001331427	-1.6316329999999997e-05	0.001332738	-1.0933e-05	0.001334186	-1.0671910000000001e-05	0.001335625	-1.5181359999999999e-05	0.001337404	-2.7412890000000002e-05	0.0013405729999999999	-5.43609e-05	0.001348188	-0.0001112774	0.0013724370000000002	-0.0002282018	0.001452039	-0.0004474753	0.0016523689999999999	-0.0007979008
642	0.0010536108398437498	2.4046875e-05	0.0003974633789062498	2.680419921875e-06	7.049804687499999e-06	0.05630859375	0.10400390625	0.488720703125	0.7197998046875	0.363916015625	4.23876953125	73.17138671875	1724.560546875	4.687451171875e-10	6.54512535488803e-13	1.3290311381846704e-12	3.56982421875	165.581136858472	0.9425537109375	0.60107421875	0.27177734375	2.7963378906250003	30.505927157925097	21.3798828125	-9.777647473167091	-0.039774925512022066	-14090.479786085025	-0.25397160073423464	1.7058215386421418	586.2277954328179	0.0009988494	-2.225426e-05	0.001009507	-3.254922e-05	0.001025531	-4.7282840000000003e-05	0.0010500639999999999	-6.759195e-05	0.00108836	-9.29123e-05	0.001146579	-0.00011613489999999999	0.0012213060000000001	-0.00012078610000000001	0.001290442	-9.572084e-05	0.001328145	-5.617861999999999e-05	0.0013400170000000002	-2.7924029999999998e-05	0.001342885	-1.323609e-05	0.00134356	-6.2699130000000005e-06	0.001343765	-3.068542e-06	0.0013438929999999999	-1.6600210000000001e-06	0.001344044	-1.131729e-06	0.001344254	-1.090172e-06	0.001344551	-1.41089e-06	0.001344916	-2.140604e-06	0.001345199	-3.737957e-06	0.00134543	-7.404495e-06	0.001345888	-1.548188e-05	0.001347533	-3.28038e-05	0.001354175	-6.865680999999999e-05	0.0013775620000000001	-0.00013608389999999999	0.0014373279999999999	-0.00024458950000000003
643	0.0010536108398437498	2.4046875e-05	0.0003974633789062498	2.680419921875e-06	7.049804687499999e-06	0.05630859375	0.10400390625	0.488720703125	0.7197998046875	0.363916015625	69.98095703125	5.59228515625	260.302734375	4.687451171875e-10	6.54512535488803e-13	1.3290311381846704e-12	3.56982421875	165.581136858472	0.9425537109375	0.60107421875	0.27177734375	2.7963378906250003	30.505927157925097	21.3798828125	-9.777647473167091	-0.039774925512022066	-14090.479786085025	-0.25397160073423464	1.7058215386421418	586.2277954328179	0.001016599	-3.3963850000000005e-05	0.001037907	-4.327433e-05	0.001066107	-4.508075e-05	0.001089368	-3.622958e-05	0.001101901	-2.8471100000000003e-05	0.001110906	-2.810847e-05	0.001121829	-3.4440359999999994e-05	0.00113786	-4.660178e-05	0.001162721	-6.393561999999999e-05	0.00120198	-8.275984e-05	0.001257959	-8.933114e-05	0.001310196	-6.831553000000001e-05	0.001334792	-3.81964e-05	0.00134181	-1.885778e-05	0.0013435720000000001	-9.279606e-06	0.0013441689999999999	-5.0039769999999994e-06	0.001344613	-3.435978e-06	0.001345135	-3.4121190000000002e-06	0.001345667	-4.812672e-06	0.0013462779999999998	-8.567512e-06	0.001347286	-1.687802e-05	0.001349655	-3.447123e-05	0.001357101	-7.060316999999999e-05	0.001381295	-0.0001385131	0.00144206	-0.00024800509999999996
